TWTR,23-Nov-2015,26.110001,26.27,25.02,25.200001,18042700
TWTR,20-Nov-2015,26.32,26.700001,26.030001,26.27,10774400
TWTR,19-Nov-2015,25.940001,26.58,25.93,26.32,14165800
TWTR,18-Nov-2015,25.17,26.09,25.16,25.9,13865700
TWTR,17-Nov-2015,25.540001,25.690001,24.9,25.23,13211200
TWTR,16-Nov-2015,25.33,25.780001,25,25.41,12208100
TWTR,13-Nov-2015,25.889999,26.16,25.16,25.18,14067400
TWTR,12-Nov-2015,26.08,26.610001,25.85,26.129999,12474600
TWTR,11-Nov-2015,27.08,27.139999,26.370001,26.5,12691900
TWTR,10-Nov-2015,26.809999,27.17,26.25,27.049999,16366400
TWTR,09-Nov-2015,28.07,28.209999,26.68,27.09,25383300
TWTR,06-Nov-2015,28.58,28.700001,28.049999,28.280001,13503100
TWTR,05-Nov-2015,29.469999,29.549999,28.450001,28.66,15438400
TWTR,04-Nov-2015,29.360001,30.15,29.23,29.360001,18668200
TWTR,03-Nov-2015,29.09,29.629999,29.040001,29.129999,16654300
TWTR,02-Nov-2015,28.540001,29.290001,28.049999,29.200001,18430400
ERIC,25-Nov-2015,9.39,9.49,9.36,9.43,2306100
ERIC,24-Nov-2015,9.49,9.53,9.43,9.48,2383600
ERIC,23-Nov-2015,9.49,9.57,9.46,9.47,3306500
ERIC,20-Nov-2015,9.53,9.61,9.52,9.57,4288000
ERIC,19-Nov-2015,9.48,9.5,9.39,9.48,3577900
ERIC,18-Nov-2015,9.51,9.56,9.45,9.55,1564000
ERIC,17-Nov-2015,9.52,9.55,9.46,9.48,2487700
ERIC,16-Nov-2015,9.37,9.57,9.35,9.54,6596800
ERIC,13-Nov-2015,9.12,10.14,9.06,9.24,17925800
ERIC,12-Nov-2015,9.27,9.35,9.24,9.25,2474100
ERIC,11-Nov-2015,9.41,9.45,9.36,9.38,4200000
ERIC,10-Nov-2015,9.42,9.44,9.31,9.36,7010300
ERIC,09-Nov-2015,10.11,10.15,9.93,9.99,5390900
ERIC,06-Nov-2015,9.85,9.86,9.75,9.83,1629900
ERIC,05-Nov-2015,9.92,9.95,9.87,9.89,2738000
ERIC,04-Nov-2015,10.04,10.06,9.93,9.96,2724500
ERIC,03-Nov-2015,9.84,9.95,9.81,9.93,1943100
ERIC,02-Nov-2015,9.73,9.77,9.69,9.75,2118400
AMZN,25-Nov-2015,675,679.700012,671.23999,675.340027,2686200
AMZN,24-Nov-2015,674.140015,675.799988,661.210022,671.150024,4533800
AMZN,23-Nov-2015,671.5,682.77002,670.119995,678.98999,4367100
AMZN,20-Nov-2015,667.940002,668.869995,657.570007,668.450012,3860200
AMZN,19-Nov-2015,664.98999,672.859985,659,661.27002,4674100
AMZN,18-Nov-2015,646.51001,664.880005,646.369995,663.539978,4315700
AMZN,17-Nov-2015,650.650024,653.25,641,643.299988,4292000
AMZN,16-Nov-2015,640.919983,649.98999,622.289978,647.809998,7403500
AMZN,13-Nov-2015,663.570007,667,640.450012,642.349976,6213900
AMZN,12-Nov-2015,673,675.640015,664.219971,665.599976,4246200
AMZN,11-Nov-2015,663.25,675.960022,663.25,673.25,5373800
AMZN,10-Nov-2015,651.01001,660,647.26001,659.679993,3464900
AMZN,09-Nov-2015,658.650024,661.960022,647.849976,655.48999,4040200
AMZN,06-Nov-2015,655,662.26001,652,659.369995,4082300
AMZN,05-Nov-2015,647.099976,657,643.090027,655.650024,4707400
AMZN,04-Nov-2015,627.76001,645.929993,627.349976,640.950012,4831800
AMZN,03-Nov-2015,629.530029,629.890015,622,625.309998,3242400
AMZN,02-Nov-2015,627.130005,628.630005,620.409973,628.349976,2792500
